5.728520054134475004e+01
5.854084538138735638e+01
5.913112844680239277e+01
5.969997711211472335e+01
6.015437088697836998e+01
5.985963081040313227e+01
6.028756238146414148e+01
5.922358140770568014e+01
5.894146985347867940e+01
5.759470949286188102e+01
5.674855789555955710e+01
5.650083321812633130e+01
5.531928771111677179e+01
5.397888163761891178e+01
5.350996832625403954e+01
5.226443324386174538e+01
5.111968879817668210e+01
4.702511644920660672e+01
4.602722982819415165e+01
4.522554637419328571e+01
4.421136618801196505e+01
2.660221482002602045e+01
2.950638390692095925e+01
3.131473437585574970e+01
3.299362386601345065e+01
3.470601413575953131e+01
3.663729285435645977e+01
3.846861796092787245e+01
4.005945481257934659e+01
4.139289976907301138e+01
4.296523531675354945e+01
4.473266688957930626e+01
4.633294414401635208e+01
4.852114294529042127e+01
4.997664643138975293e+01
5.107810618419451032e+01
5.196727979559813093e+01
5.422014245056249138e+01
5.503396668563851790e+01
5.576113387478324057e+01
5.640846520838955769e+01
5.742964210444286266e+01
5.778324505141189604e+01
5.813894278188102760e+01
5.827073132589327997e+01
6.064153138107256780e+01
6.261300941296059364e+01
6.301834302033176982e+01
6.458210416316140368e+01
6.494897669737139267e+01
6.536456793333778137e+01
6.496861035888204583e+01
6.486171559869872283e+01
6.362935127958391490e+01
6.362633315714727189e+01
6.321455682450790903e+01
6.259038943820557677e+01
6.049538439736915052e+01
5.978727132242474340e+01
5.929932996719603011e+01
5.869020317530646480e+01
5.838135806049382381e+01
5.810215115036572797e+01
5.800352054060280693e+01
5.749602537805515112e+01
5.694906369823974046e+01
5.676211240584773066e+01
5.650882069062215862e+01
5.642927983624531407e+01
5.624622653048838572e+01
5.605141500960444034e+01
5.589888562784905446e+01
5.575934911965228480e+01
5.566621081226982426e+01
5.559312703204487605e+01
5.556217028826478099e+01
5.549034612818203982e+01
5.550042365415117729e+01
5.550620835696690847e+01
5.550847961404058140e+01
5.549974089814357114e+01
5.548406759892554874e+01
5.553139013207379548e+01
5.535828174564431947e+01
5.517744503931534439e+01
5.534179128264690917e+01
5.545561219389718133e+01
5.563295943036882818e+01
5.593790936419205195e+01
5.637443304148291645e+01
5.686959786773940095e+01
5.728005181318575012e+01
5.778445267176698508e+01
5.885308280734054165e+01
5.983120738865474664e+01
6.091987294642730433e+01
6.228326119278290207e+01
